Example_ID,Language_ID,Example_type,Primary_text,Original_orthography,Gloss,Analyzed_text,Translation,Translation_other,Comments,Reference_ID,Reference_pages
6733,943,,y-u s-mi’ ix x-ø-cuy-ut abxubal.,,ERG.3-because ERG.3-mother CLF ASP-ABS.3-teach-PASS Jacaltec,.,It was because of her mother that she was taught Jacaltec.   NOT: It was by her mother that she was taught Jacaltec.,,,454,78
6734,943,,ẍ-ø-tohla-lax-oj ix.,,ASP-ABS.3-pay-PASS-FUT CLF/she,.,She will be paid.,,,454,79
6735,943,,x’elkatoj naj winaj [xul yet kani] ch’en melyu [xawatij wet] boj xil kape [xinlok yin̈ kin̈],,stole.away CLF/the man [come.PST when last.night] CLF/the money [you.gave to.me] with CLF/the cloth [I.bought for fiesta],.,The man [who came last night] stole the money [you gave me] and the material [I had bought for the fiesta].,,,454,193
6736,943,,wohtaj naj xawatoj ha carta tet Ø,,I.know CLF/him you.sent your letter to REL.DEL,.,I know the man whom you sent your letter to.,,,454,208
6737,943,,mac xcach mak-ni,,who you hit-SUFF,.,Who hit you?,,,454,14
6738,943,,mac xawila,,whom you.see.PST,.,Whom did you see?,,,454,14
6739,943,,mac tet xawa’ ha melyu,,whom to you.give.PST your money,.,To whom did you give your money?,,,454,15
6740,943,,mac xawa’ ha melyu tet,,whom you.give.PST your money to,.,Whom did you give your money to?,,,454,15
6741,943,,x-ø-w-il hin-ba,,ASP-ABS.3-ERG.1-see ERG.1-REFL,.,I saw myself.,,,454,217
6742,943,,x-ø-(y-)il naj hin ha-mak-ni,,ASP-ABS.3-(ERG.3-)see CLF/he ABS.2 ERG.2-hit-SUFF,.,He saw you hit me.,,,454,246
6743,943,,x-ø-w-al t-aw-et,,ASP-ABS.3-ERG.1-say AUG-ERG.2-to,.,I said it to you.,,,454,59
6744,2573,,Atejo na-teg-e a-ɲɲil axu,,Atejo SBJ.3s-bit-TAM CL1-child CL1.DEM.ANAPH,.,Atejo bit the child.,,,438,(ex.1)
6745,2573,,ø-aare axu na-sen-e fu-mangu a-ɲɲil axu,,CL1-woman CL1.DEM.ANAPH SBJ.3s-give-TAM CL7-mango CL1-child CL1.DEM.ANAPH,.,The woman gave a mango to the child.,,,438,(ex.12a)
6746,2573,,ø-aare axu na-sen-e a-ɲɲil axu fu-mangu,,CL1-woman CL1.DEM.ANAPH SBJ.3s-give-TAM CL1-child CL1.DEM.ANAPH CL7-mango,.,The woman gave a mango to the child.,,,438,(ex.12b)
6747,2573,,a-ɲɲil axu fu-mangu gu-sen-ol,,CL1-child CL1.DEM.ANAPH CL7-mango SBJ.3p-give-OBJ.3s,.,"The child was given a mango. (lit. The child, it’s a mango they gave him.)",,,438,(ex.29c)
6748,1088,,ād haŋ-tib ked-da-ŋa di-qɤd-u-k-s-i/bed,,1SG female-dog person-M-DAT 1SG-gift-3.F-TH-NPST-make,.,I give a dog to the man.,,,455,(ex. 6)
6749,1088,,ād idiŋ da-ŋa di-eda-q-b-n-a,,1SG letter M-DAT 1SG-send-CAUS-3.N-PST-MOM.TR,.,I sent a letter to him.,,,455,(ex. 8)
6750,1088,,keˀd qīm tīb du-i-b-ij-aq,,person woman dog 3.M-3.F-APPL-PST-give,.,The man gave (his) wife a dog.,,,455,(ex. 12)
6751,1088,,ād i-sa dɯˀl den di-a-n-b-u,,1SG day-DIST child money 1SG-3.M-TH-APPL-give,.,I give the child money everyday.,,,455,(ex. 13)
6752,1088,,ād seˀn da-ŋal di-ŋt di-kid-aŋ-k-l-bed,,1SG deer.PL M-ABL F-ADESS 1SG-price-3.AN.PL-TH-PST-make,.,I bought (for) her reindeer from him.,,,455,(ex. 11)
6753,1088,,di-bákdeŋ-ku-k-a-bed,,1SG.SBJ-find-2SG.OBJ-TH-NPST-ITER,.,I find you repeatedly.,,(Sample paradigm fragment of Ket Transitive Configuration II),455,(ex.2)
6754,1088,,di-dáq-q-a-ku-da,,1SG.SBJ-laugh-CAUS-NPST-2SG.OBJ-ITER.TR,.,I make you laugh repeatedly.,,,455,(ex.1)
6755,1088,,anuks ū ked-da-ŋa ād di-b-(i)-ku-aq,,tomorrow 2SG person-M-DAT 1SG 1SG-APPL-(Ø)-2SG-give,.,Tomorrow I will give you to the man.,,,455,(ex. 20)
6756,1088,,āb hun qoˀt qɤd-u-k-s-aja-bed,,my daughter already gift-3.F-TH-NPST-RES-make,.,My daughter is already given.,,,455,(ex. 37)
6757,1088,,[ād deŋ-na-ŋa di-qɤd-n-i/bed] esla,,[1SG people-3.AN.PL-DAT 1SG-gift-PST-make] book,.,The book that I gave to the people.,,,455,(ex. 52)
6758,1088,,[ād esla na-ŋa di-qɤd-Ø-k-n-i/bed] deˀŋ,,[1SG book 3.AN.PL-DAT 1SG-gift-3.N-TH-PST-make] people,.,The people to whom I gave the book.,,,455,(ex. 53)
6759,1088,,[ād den di-o-b-ij-aq] keˀd,,[1SG money 1SG-3.M-APPL-PST-give] person,.,The man who I gave money to.,,,455,(ex. 50)
6760,1088,,[ād biseb di-o-b-ij-aq] den,,[1SG brother 1SG-3.M-APPL-PST-give] money,.,The money that I gave to my brother.,,,455,(ex. 51)
6761,1088,,ana keˀd qim du-i-b-ij-aq,,who person woman 3.M-3.F-APPL-PST-give,.,Who did the man give the woman.,,,455,(ex. 43)
6762,1088,,ana keˀd tip du-i-b-ij-aq,,who person dog 3.M-3.F-APPL-PST-give,.,Who did the man give the dog.,,,455,(ex. 44)
6763,1088,,bū ɤda-ŋa da-ɤːd-k-o-l-a-dij,,3SG 2PL-DAT 3.F-visible-TH-PST-PST-3SG.COREF-MOM.INTR,.,She showed herself to us.,,,455,(ex. 30)
6764,1088,,ɤ̄d bin-daŋ-na-ŋa ū di-dɤŋ-b-u-n,,we self-1PL-POSS.AN.PL-DAT you.SG 1PL-1PL-APPL-give-AN.PL,.,We were giving you to each other.,,,455,(ex. 33)
6765,1088,,dɛˀŋ uska qapka du-qɤd/aŋ-bu-k-a-bed-in-Ø,,people back forth 3.AN.PL-gift/ITER-3SG.COREF-TH-NPST-ITER-AN.PL-Ø,.,People give (it) back and forth (among themselves).,,,455,(ex. 32)
6766,1088,,āb taˀb deŋ-na-ŋa qɯd-en bin-b-n-qut,,my dogs people-AN.PL-DAT gift-ITER R-3.N-PST-finish,.,My giving of dogs to people finished.,,,455,(ex. 65)
6767,1088,,bū īs tɤˀ da-aŋ-t-a-b-kit,,3SG fish salt 3.F-3.AN.PL-TH-NPST-APPL-rub,.,She rubs fish with salt.,,,455,(ex. 42)
6769,1088,,qīm ād seˀn da-utaq-q-in-di-t,,woman 1SG deer.PL 3.F-graze-CAUS-PST-1SG-MOM.TR,.,The woman made me graze reindeer.,,,455,(ex. 27)
6770,4,,hanipha enikkǝ ii pustakam tannu,,Hanifa I:DAT this book give:PST,.,Hanifa gave me this book.,,,259,107 (ex.526)
6771,4,,ɲaan pustakam raamanṟe kayyil ninnǝ (kaʈam) vaaŋŋi,,I book Raman:GEN hand:LOC from (borrow) borrow.PST,.,I borrowed the book from Raman.,,,259,210 (ex.1055)
6772,4,,enikkǝ paɳam baaŋkil ninnǝ kiʈʈi,,I:DAT money bank:LOC from get:PST,.,I got the money from the bank.,,,259,210 (ex.1056a)
6773,19,,áw-ani-ya=aš k'úsi-yay tawtnúk-na,,ABS-make-PST=1SG horse-BEN medicine-OBJ,.,I made the medicine for the horse.,,,86,327
6774,16,,kháw yɨɨm nǎŋsĭ̵ɨ phîan,,he borrow book friend,.,He borrowed  a book from his friend.,,,202,222 (ex. 34)
6775,2020,,ikáaspox kiʔ mæskmǽisXʷ ʔaʔa,,3.POSS-AN-US-draw the 2.IO-IRR-NEG-DAT-hide AUX=DECL,i-Ø-ka-aaspox kiʔ mæ-sk-m-ǽ-isXʷ ʔa=ʔa,S/He will not hide the pencil(F2) from you(sg./pl.)(F3).,,,32,15 (ex. 80)
6776,2020,,¿Zó ma-ht-ai?,,how 2SG.DO-1SG.SBJ.TR-tell,.,What did I tell you? (lit. How did I tell you?),,,246,(ex.80)
6777,2563,,U-su nana ka=kaau'-ma i=timi-hu,,3-NOM man OBL=car-INS 1=buy-PNC,.,That man sold me the car.,,,270,309 (73b)
6778,2323,,Poh-b-at-ik-ø ˀun yuˀun tah pukuh ˀune,,take-BE-PASS-3PL-ABS.3 PT by that devil PTS,.,It was taken away from them by the devil.,,,23,283 (ex.47)
6779,2564,,Mereka men-awar-kan bantuan kepada saya,,they TR-offer-APPL help to me,.,They offered help to me.,,,284,96
6780,2564,,Mereka men-awar-i saya bantuan,,they TR-offer-APPL me help,.,They offered me help.,,,284,96
6781,449,,Si Paul ha sangan-I si Rita ni estoria,,the Paul 3SG tell-APPL DET Rita OBL story,.,Paul told Rita a story. (lit. Paul told Rita with a story),,,280,249
6782,449,,Hu tugi’-i si Pedro ni katta,,1SG write-APPL DET Pedro OBL letter,.,I wrote the letter to Pedro/for Pedro.,,,280,249
6783,79,,Na jing-t-n yira-m hëmbray-an-m,,1SG insect.basket-3SG.F-SPC.SET fish-3PL put.into-1SG.F-3PL,.,I put fish into a basket.,,,328,228 ff
6784,79,,Na jing-t yira-m hëmbray-an-t,,1SG insect.basket-3SG.F fish-3PL put.into-1SG.F-3SG.F,.,I filled the basket (with) fish.,,,328,228 ff
6785,1133,,cokfa:ɬihilk-ón am-mán-hísk-á<V́ʔV́>hi,,rabbit.story-OBJ.FOC 1SG.DAT-tell-2.SS(3A)-INTENT<Q>,.,Would you tell me a traditional narrative?,,,329,204 (ex.283a)
6786,1133,,cim-acó:li-t,,2SG.DAT-sew-PST,.,She sewed it for me.,,,329,131 (ex.63)
6787,1133,,ɬaɬó kom-koybóhli-t,,fish 1PL.DAT-steal-PST,.,He stole some fish from us.,,,329,131 (ex.65)
6788,159,,"Nanovi, nam uli-a leta mo sivo sa-n puá.",,yesterday 1SG.REAL write-3SG letter 3.REAL go_down to-CST mother,.,"Yesterday, I wrote a letter to my mother.",,,331,159
6789,2012,,yɛ=taɲʔ cɔʔ busuʔ wər,,1.A=ask AT:below youngest instead,.,I’ll ask down at the youngest instead.,,,345,263 (ex.102)
6790,2552,,Ba-s-amuk-ile thina ukudla kwethu,,2.SBJ-1PL.OBJ-take.away-PST 1PL food 1PL.POSS,.,They took our food away from us. (lit. They took us away our food.),,,372,75 (ex.8a)
6791,2552,,Ba-mbula ubaba izingubo,,2.SC:PST-strip 1.father 8.clothes,.,They stripped my father of his clothes. (lit. They stripped (my) father (his) clothes.),,,372,75 (ex.8b)
6792,2552,,"Ba-yi-khuthuza indoda isikhwama sayo,",,2SC:PST-9.OC-rob 9.man 7.wallet 7.his,.,They robbet the man of his wallet. (lit. They robbed the man his wallet.),,,372,75 (ex. 8c)
6793,2552,,Udokotela u-khiph-e umfana izinyo.,,1.doctor 1.SC-extract-PST 1.boy 5.tooth,.,The doctar extracted the boy's tooth. (lit. The doctor exeracted the boy the tooth.),,,372,75 (ex. 9a)
6794,2552,,Udokotela u-khiph-e izinyo zo-mfana.,,1.doctor 1.SC-extract-PST 5.tooth 5.PC-boy,.,"The doctor extrad the boy's tooth (from somewhere, not from the boy).",,,372,88 (ex.34)
6795,661,,Kofi da kpé xeví.,,Kofi ICV stone bird,.,Kofi threw a stone at a bird.,,,370,143 (ex.1b)
6796,661,,Kofí da kɔ́ Komi,,Kofi ICV fist Komi,.,Kofi dealt a blow to Komi.,,,370,166 (ex.36a)
6798,1763,,ta=tzak-ay-i=xü=k ʔi=maʔtzu jeʔ kolke,,C.3(ERG)=send-APPL1-COMD=EV=AN A.3(PSR)=lover that fish,.,She sent that fish to her lover.,,,398,683 (ex.28d)
6799,1763,,ta=joʔn-aʔx-ü-pa=k tan=me:nyu,,B.1(ABS)=steal-APPL1-INV-INCI.INTR=AN A.1(POSS)=money,.,She is stealing my money.,,,398,685 (ex.30b)
6800,1763,,ta tax=tzak-ay-pa yaʔaj pelo:ta,,COND C.1(LOCAL)=throw-APPL1-INCI.INTR this ball,.,If I throw this ball at you.,,,398,687 (ex.32a)
6801,2359,,æz kot æd-duz-om veréwn=i / esdæ=ra,,I.DIR coat DUR-sew-1SG OPB=2SG / you:OBL=for,.,I’ll sew you a coat/I’ll sew a coat for you.,,,404,(ex.37)
6802,2359,,æz bez=í _r-koš-om.,,I.DIR goat=2SG DUR-kill-1SG,.,I’ll kill your goat. NOT: I’ll kill you a goat. NOT: I’ll kill a goat for you.,,,404,(ex. 44)
6803,1263,,o-tua la aka a-o-lai “o! vo’vou roa fin vo-ma-re kini feu-m hin”.,,3SG.POSS-wife(F) SG.F.ART then 3SG.M.OBJ-3SG.SBJ-tell oh boy(M) one.SG.M 3SG.M.FOC 3PL.OBJ-take-NF ACT go.inland-SG.M 3SG.M.EFOC,.,Then his wife told him: “Oh! One boy brought them inland”.,,,409,229 (ex. 337)
6804,1088,,utás qaˀd du-ɤqɤt-bu-q-a-b-n-a,,close coat 3.M-top-3SG.COREF-CAUS-APPL-PST-MOM.TR,.,He covered himself with the coat right away.,,,455,(ex. 31)
6805,2539,,Sorkǎa Ø noo nòoru talìbǒo sè.,,fisherman.DEF PFV give money student.DEF to,.,The fisherman gave money to the student.,,,473,4
6806,2539,,Sorkǎa nà nòoru noo talìbǒo sè.,,fisherman.DEF PFV money give student.DEF to,.,The fisherman gave money to the student.,,,473,4
6807,2539,,Sorkǎa Ø nà noo talìbǒo sè nòoru.,,fisherman.DEF Ø PFV give student.DEF to money,.,The fisherman gave money to the student.,,This example is only mentioned in a footnote.,473,4
6811,2576,,àŋ-káhɪ̀-yìín yɛ̂h,,PRF-give-1PL:EXCL sorghum,.,(s)he/one has given us (excluding the hearer) (the) sorghum,,,448,(ex. 51)
6812,2575,,om-ub-a-n-i=be,,3SG.F.OBJ-give.PFV-3SG.M.R.PFV-REAL-1SG.SBJ=DECL,.,I gave it (of the FEM class) to him.,,,446,(ex. 9)
6814,292,,Kuàkú klè-lì mín Ákísí.,,Kouakou show-PFV 1SG Akissi,.,Kouakou showed me Akissi.,,,459,(ex. 15b)
6815,929,,Kuàkú màn-nìn kòfí (í) sìkǎ.,,Kouakou give-PFV Kofi (3SG) money,.,Kouakou gave Kofi money.,,can also mean ‘gave Kofi’s money’,459,(ex. 19c)
6816,292,,*Kuàkú klè-lì Kòfí Ákísí. (OK: Kuàkú fà-lì Ákísí klè-lì Kòfí.),,*Kouakou show-PFV Kofi Akissi (OK: Kouakou take-PFV Akissi show-PFV Kofi.),.,Kouakou showed Akissi to Kofi.,,,459,(ex. 16c)
6818,292,,Ɔ̀ sú bò í jànvuɛ̀-n.,,3SG PROG hit 3SG friend-DEF,.,S/he is hitting his/her friend.,,,459,(ex. 2b)
6819,292,,biān mɔ̀ ǹ mɛ̀n-nìn í sìkǎ-n,,man REL 1SG give-PFV 3SG money-DEF,.,the man to whom I gave money,,,459,(ex. 29a)
6820,292,,*sìkǎ mɔ̀ ǹ màn-nìn Kuàkú-n,,money REL 1SG give-PFV Kouakou-DEF,.,the money I gave to Kouakou,,"Note that this construction is not accepted with a relativization reading, but is acceptable with a nominalization reading: ‘the fact that I gave money to Kouakou’.",459,(ex. 29b)
6821,292,,Kòfí màn-nìn sìkǎ.,,Kofi give-PFV money,.,Kofi gave money (to someone).,,,459,(ex. 30a)
6822,292,,Kòfí màn-nìn kuàkú *(lìkě).,,Kofi give-PFV Kouaku *(thing),.,Kofi gave something to Kouaku.,,,459,(ex. 30b)
6823,292,,Kòfí yɛ̂ Kuàkú mɛ̀n-nìn í bólí ɔ̀.,,Kofi FOC Kouakou give-PFV 3SG goat FOC,.,It is to Kofi that Kouakou gave a goat.,,The perfective suffix is ‘transparent’ to the rule according to which man followed by the 3rd person singular pronoun í is realized mɛn.,459,(ex. 25b)
6824,292,,Bólí yɛ̂ Kuàkú màn-nìn Kòfí ɔ̀.,,goat FOC Kouakou give-PFV Kofi FOC,.,It is a goat that Kouakou gave Kofi.,,,459,(ex. 25c)
6826,292,,Kòfíi fà-lì í wûni klè-lì Kuàkú.,,Kofi take-PFV 3SG self show-PFV Kouakou,.,Kofii showed himselfi to Kouakou.,,,459,(ex. 28a)
6827,292,,*sìkǎ ɔ̀ ǹ màn-nìn Kuàkú-n,,*money REL 1SG give-PFV Kouakou-DEF,.,the money I gave to Kouakou,,"Note that this construction is not accepted with a relativization reading, but is acceptable with a nominalization reading: ‘the fact that I gave money to Kouakou’.",459,(ex. 29b)
6828,292,,Tù í bó klè mín.,,pull_out 3SG meaning show 1SG,.,Explain it to me!,,,459,(ex. 36b)
6829,292,,Akísí à tɔ̀n duô à màn Kòfí.,,Akissi PRF cook yam PRF give Kofi,.,Akissi cooked yam for Kofi.,,,459,(ex. 35)
6830,292,,Kuàkú fà-lì mín klè-lì Ákísí.,,Kouakou take-PFV 1SG show-PFV Akissi,.,Kouakou showed me to Akissi.,,,459,(ex. 16a)
6831,292,,Kuàkú fà-lì Ákísí klè-lì Kòfí.,,Kouakou take-PFV Akissi show-PFV Kofi,.,Kouakou showed Akissi to Kofi.,,,459,(ex. 16c)
6832,292,,Kuàkú fà-lì sìkǎ-n màn-nìn mín.,,Kouakou take-PFV money-DEF give-PFV 1SG,.,Kouakou gave me the money.,,,459,(ex.21b)
6833,929,,si-makï-he-we uwaka,,1SGA-give-DISTR-2R meatT,.,I will give each of you meat.,,,460,(ex. 8a)
6834,929,,osni’ka se’-makï-we uwaka dihnitye’ke,,PRO:1SG 1SG-give-2 meat PRO:2PL,.,I will give you all the meat.,,,460,(ex. 14a)
6835,929,,wase’wa sih-k’i-makï pïlata sah-nay-k’i-chuduwa’-ko makaya,,yesterday 1PL.EXCL-INV-give silver 1PL.EXCL-SBJ-APPL-pay-N clothes,.,Yesterday they gave us money to buy clothes.,,"[3A>1R]
Note that the verb stem k’ichuduwa ‘buy something’ is monotransitive and mak’ichuduwa ‘buy something from someone’ ditransitive. The same goes for k’iwehe ‘sell something’ and mak’iwehe ‘sell something to someone’.",460,(ex. 14b)
6836,929,,dih-k’i-makï’-ka uwaka,,2PL-APPL-give-F.SG meat,.,She gives you all the meat.,,[3A>2R],460,(ex. 14d)
6837,929,,as-kay-si-ne’-k’e osni’ka ihwana cha’uwayo may-makï-mo uwaka,,1SG.INV-JUS-say-N-BEN PRO:1SG Juan what_time SBJ-give-1 meat,.,Let Juan tell me at what time he will give me the meat.,,"In the case of sine ‘say’ the ‘benefactive’ marker -k’e seems to occur obligatorily whenever the verb is used in a ditransitive construction ‘tell’, thus, in a construction with a T and an R argument. In its monotransitive use the ‘benefactive’, obviously, does not pop up.",460,(ex. 15a)
6838,929,,si-yupa-he warusu keteno ma’irï,,1SG-sow-DISTR rice sugarcane plantain,.,"I sowed rice, sugarcane and plantain.",,[1A>3P],460,(ex. 4a)
6839,929,,sih-k’i-ma-doh-ne upa’u,,1PL.EXCL-INV-hand-bite-N dog,.,The dog bit us on the hand.,,[3A>1P],460,(ex. 5b)
6840,929,,ohni’tye’ke kikïwa’-ke uwe’cha pa-nay-wawuh-ko-we,,PRO:3PL know-PL why 3SG.F-SBJ-throw_out-N-2,.,They know why she threw you out.,,[3A>2P],460,(ex. 6c)
6841,929,,osni’ka si-ma-k’i-we-he-we as-may-e’-ka,,PRO.1SG 1SG-hand-APPL-sell-DISTR-2 1SG-SBJ-offspring-F.SG,.,I sell you my daughter.,,,460,(ex. 29a)
6842,929,,osni’ka si-ma-k’i-we-he-we yota’-na umu,,PRO:1SG 1SG-hand-APPL-sell-DISTR-2 DEM:MED-N man,.,I sell you to that man.,,,460,(ex. 29b)
6843,929,,lowo’-tya chamaye ah-mi-k’i-chuduwa’-te-mo lauro,,be_rotten-STAT manioc 3-REL-APPL-buy-CNT-1 Lauro,.,The manioc that Lauro bought for me was rotten.,,,460,(ex. 30b)
6844,929,,t’iyaya’tya ah-mi-makï-me’-ka pïlata ihwana yu-doyoh-na chuk’a’te,,girl 3-REL-give-MID-F.SG SP.silver Juan CAUS-hide-N other,.,"The girl that Juan gave the money to, eloped with someone else. (lit. The girl that Juan gave the money to, someone else made her hide.)",,,460,(ex. 30c)
6845,929,,kadaya pi-makï-me ni-mariya mi-pi’i t’iyaya,,what 3SG.F-give-MID HON-María REL-small boy,.,What did María give to the little boy? (lit. What was María’s giving/gift to the little boy?),,,460,(ex. 32b)
6846,929,,ohk’o’tyo ï’-makï-me woro’i,,who 2SG-give-MID basket,.,To whom did you give the basket? (lit. To whom was your giving/gift of the basket?),,,460,(ex. 32c)
6847,929,,pi-makï-me machiriri ni-mariya mi-pi’i t’iyaya,,3SG.F-give-MID book HON-María REL-small boy,.,María’s gift of the book to the little boy.,,,460,(ex. 34b)
6848,929,,chapohko mama’na de’-sine’-k’e ni-kuwana,,tomorrow AUX:FUT 1PL-say-BEN HON-Juanita,.,Tomorrow we are going to tell (it to) Juanita.,,,460,(ex. 35b)
6849,231,,Bunang ana’ iru aku badi’.,,give child that 1SG machete,.,That child gave me a machete.,,This example was constructed by M. Haspelmath. Donohue does not give an example without fronting or passivization.,432,787
6850,231,,Ana’ iru m-unang badi’ aku.,,child that ACTOR.VOICE-give machete 1SG,.,That child gave me a machete.,,,432,787
6851,231,,Ana’ iru m-unang aku badi’.,,child that ACTOR.VOICE-give 1SG machete,.,That child gave me a machete.,,,432,787
6852,231,,Di-bunang badi’ aku.,,PASS-give machete 1SG,.,I was given a machete.,,,432,787
6853,231,,Di-bunan-na aku badi’.,,PASS-give-3SG 1SG machete,.,A machete was given to me by him.,,,432,787
6854,231,,Geger ana’ bunang-ku dayah.,,noisy child give-1SG fish,.,The children that I gave some fish to are noisy.,,,432,787
6855,231,,Tarang badi’ bunan-na aku.,,sharp machete give-3SG 1SG,.,The machete that somebody gave me is sharp. (Donohue: The machete that was given to me is sharp.),,It’s unclear why this is not translated as ‘The machete that he gave me is sharp’.,432,787
6856,231,,Aku bunang ana’ iru badi’.,,1SG give that child machete,.,That child gave me a machete.,,,432,787
6857,231,,Badi’ bunang ana’ iru aku.,,machete give that child 1SG,.,That child gave me a machete.,,,432,787
6858,231,,Kita-ku uggo’,,(OBJ.VOICE)see-1SG pig,.,I saw the pig.,,,432,784
6859,231,,Ali jagur Harun.,,Ali (OBJ.VOICE)hit Harun,.,Harun hit Ali. (*Ali hit Harun.),,,432,786
6860,2691,,"ngiya, Mam, nga-ngarna-m=biya bugarli",,PROX Mum 1SG>3SG-give-PRS=now cross.cousin,.,"This one, Mum, I give it to my cousin now. (a necklace that speaker was making)",,,480,515
6861,2691,,ngayug bun-ngarna-ny thanthu marlayi.,,1SG 3PL>1SG-give-PST DEM woman,.,"Me, they gave that woman. (i.e. They gave me that woman.)",,,480,(ex. 10)
6862,2691,,marda yirr-irriga-nyi=burrag jalig-gu,,antbed 1&3PL>3SG-heat-IPFV=3PL.OBL child-DAT,.,"We used to heat antbed [termite mound, used as external cure] for the children.",,,480,(ex. 14a)
6863,2691,,ani thanthu gujugujugu=malang dalag burr-arra-nyi=yirrag beg,,only DEM RDP:big=GIVEN send 3PL>3SG-put-IPFV=1&3PL.OBL bag,.,"Only those big ones they used to send us, big bags (of salt).",,,480,(ex. 15a)
6864,2691,,gurrany ganubuny-ngarna-nyi nuwina jalig,,NEG 3SG>3DU:POT-give-IPFV 3SG:POSS child,.,"He wouldn’t give [him] the two, his children.",,,480,(ex. 11)
6865,2691,,“ning ba-manggu” yirri-ngarna-ji,,kill IMP-hit 1&3PL-give-REFL.PRS,.,“kill it!” we say to each other (when hunting goannas).,,,480,(ex. 24)
6866,2691,,ngabuny-ngarna=biya na: lawu,,1SG>2DU:POT-give=now now pour,.,I will pour you two (tea).,,,480,(ex. 19b)
6867,2578,,akka Joge chembi pid-u-hẽ.,,1SG.NOM Joge[NOM] money[NOM] give-3SG.P-1SG.A.PST,.,I gave money to Joge.,,,469,(ex. 11a)
6868,2578,,akka u-phari pid-a-hã=o!,,1SG[NOM] 3SG.POSS-half[NOM] give-IMP-1SG.P=IMP,.,Give me half of it!,,,469,(ex. 2c)
6869,2578,,akka musa-ko u-chau=ŋa hiranne musa-be=lo basa-ŋa=na u-paŋs-e-hẽ.,,1SG[NOM] mouse-GEN 3SG.POSS-child=EMPH[NOM] Hraṇya mouse-LOC=PTCL DEM.PROX-ABL=PTCL 3NSG.A-send-PST-1SG.P.PST,.,"They sent me, a mouse child, to Hiraṇya Mouse, just like this!",,,469,(ex. 4a)
6870,2578,,kaŋge hokke a-os-o-ko ei?,,comb[NOM] where[LOC] 2SG.A-throw-3SG.P-NPST INTERJ,.,"Oh, where do you throw the comb?",,,469,(ex. 33a)
6871,2578,,huĩsa-ŋa hana huŋ=go khaŋ mett-e.,,DEM.SG-ERG 2SG[NOM] DEM.SG=NMLZ[NOM] see [3SG.A]cause-PST[3SG.P],.,He showed you to him.,,,469,(ex. 5b)
6872,2578,,chembi pi-mayaŋ=kha.,,money[NOM] give-PASS.PTCP=COP,.,Money was given (to him/her/someone).,,,469,(ex. 11b)
6873,2578,,Joge pi-mayaŋ=kha.,,Joge[NOM] give-PASS.PTCP=COP,.,Joge was given it/something.,,,469,(ex. 11c)
6874,2578,,Anita paŋ-mayaŋ=kha.,,Anita[NOM] send-PASS.PTCP=COP,.,Anita was sent somewhere.,,,469,(13b)
6875,2578,,akka Joge-ŋa u-pid-a-ŋ=go pempak lims-akt-e.,,1SG[NOM] Joge-ERG 3SG.A-give-PST-1SG.P=NMLZ bread[NOM] [3SG.S]tasty-IPFV-PST,.,The bread that Joge gave me was tasty.,,,469,(ex. 19c)
6876,2578,,akka pempak pid-u-ŋ=go duwacha ti-e.,,"1SG[NOM] bread[NOM] give-3SG.P[PST]-1SG.A=NMLZ boy[NMLZ] 
[3SG.S]come-PST",.,The boy I gave the bread to came.,,,469,(ex. 19d)
6877,2578,,Joge-ŋa them pid-e u-nisa?,,Joge-ERG what[NOM] [3SG.A]give-PST[3SG.P] 3SG.POSS-younger.sibling[NOM],.,What did Joge give to his younger sibling?,,"Question for T, R here postverbal",469,(ex. 24a)
6878,2578,,pacche sa-ŋa pid-u-k-u-ce=naŋ paisa,,then who-ERG give-3.P-NPST-3NSG.P=but money,.,"But then, who will give money to them?",,"Question for A, T here postverbal",469,397
6879,2578,,huŋ=go kitap pi-na-ce.,,DEM.SG=NMLZ book[NOM] [3SG.S]give-REFL-REFL[PST],.,He gave the book to himself.,,,469,(ex. 27b)
6880,2578,,Rikhi(-nɨŋ) Janak(-nɨŋ) kalam pi-ka-pi u-lus-a-ce.,,Rikhi(-COM) Jamak(-COM) pen[NOM] give-RECP-give 3NSG.S-AUX-PST-DU,.,Rikhi and Janak gave a pen to each other.,,,469,(ex. 29b)
6881,2578,,Lakhman(-nɨŋ) Lokendra(-nɨŋ) Joge(-nɨŋ) mukseĩkhaŋ meiʔ-ka-meiʔ u-lus-a-ce.,,Lakhman(-COM) Lokendra(-COM) Joge(-COM) know cause-RECP-cause 3NSG.S-AUX-PST-DU,.,Lakhman and Lokendra introduced each other to Joge.,,,469,(ex. 29c)
6882,2578,,Joge-ŋa jamma duwacha-cei hunii-kapi pid-u-ce.,,Joge-ERG all boy-NSG[NOM] 3NSG.POSS-notebook[NOM] [3SG.A]give-3.P[PST]-NSG.P,.,Joge gave every boyi hisi notebook.,,,469,(ex. 26a)
6883,2578,,Joge-ŋa hunii-kapi jamma duwacha-cei pid-u-ce.,,Joge-ERG 3NSG.POSS-notebook all boy-NSG[NOM] [3SG.A]give-3.P[PST]-NSG.P,.,Joge gave every boyi hisi notebook.,,,469,(ex. 26b)
