Example_ID,Language_ID,Example_type,Primary_text,Original_orthography,Gloss,Analyzed_text,Translation,Translation_other,Comments,Reference_ID,Reference_pages
6624,2574,,kəm-yāwəl-lə hadiyɒ.,,PST-he.give-OBJ.3SG.M present,kəm-yāwəl-lə hadiyɒ.,He gave him a present.,,,445,(ex.14c)
6625,2574,,kəm-yāwəl-lə ta ʔaxone pārə.,,PST-he.give-R.3SG.M to/DEF.OBJ brother:his money(PL),kəm-yāwəl-lə ta ʔaxone pārə.,He gave his brother some money.,,"R flagged, indexed",445,(ex. 23)
6626,2574,,wəl-lə pārə ta xa-məskenɒ.,,gave-he money to a.certain-poor.person,wəl-lə pārə ta xa-məskenɒ.,He gave money to a (certain) poor person.,,(qṭəl-),445,(ex. 11a)
6627,2574,,kəm-yāwəl-lə ta məskenɒ.,,PST-he.give-OBJ.3SG.M to poor.person,kəm-yāwəl-lə ta məskenɒ.,He gave it to a poor person.,,,445,(ex. 14b)
6628,2574,,kəm-yāwəl-li ṭāl-e.,,PST-he.give-T.1SG to-3SG.M,kəm-yāwəl-li ṭāl-e.,He gave me to him (in marriage).,,,445,(ex. 17a)
6629,2574,,kəm-yāwə́l-lux-ila.,,PST-he.give-R.2SG.M-T.3PL,kəm-yāwə́l-lux-ila.,He gave them to you (ms).,,,445,(ex. 16b)
6630,2574,,b-qaṭl-i-lux,,FUT-they.kill-?-R.2SG.M,b-qaṭl-i-lux,they will kill you,,,445,4a
6631,2574,,b-qāṭəl-lə ta gorɒ.,,FUT-he.kill-P.3SG.M DEF.OBJ man,b-qāṭəl-lə ta gorɒ.,He will kill the man.,,P flagged and indexed,445,(ex. 19)
6632,2574,,b-qāṭəl gorɒ.,,FUT-he.kill man,b-qāṭəl gorɒ.,He will kill a man.,,P not flagged or indexed,445,(ex. 20)
6633,2574,,wil-ā-lə ta malkɒ.,,gave-OBJ.3SG.F-he to king,wil-ā-lə ta malkɒ.,He gave her to a/the king.,,,445,(ex. 32)
6634,2574,,ʔiwən biwā́l-ax-ilə.,,I.M.am giving-R.2SG.F-T.3SG.M,ʔiwən biwā́l-ax-ilə.,I am giving him to you.,,,445,(ex. 29a)
6635,2575,,nē naka=e éil=o om-ûb'-a-n-i=be,,I man=SG.M pig=SG.F 3SG.F.OBJ-give.PFV-3SG.M.R.PFV-REAL-1SG.SBJ=DECL,nē naka=e éil=o om-ûb'-a-n-i=be,I gave the sow to the man.,,,446,461 (ex. 8)
6636,2575,,ī blatik=o dol-ka-ye-bina-b-io=be,,they plastic_bag=N PL.F.OBJ-give.IPFV-PL.AN.R.IPFV-AUX.HAB-IPFV-2/3PL.AN.SBJ=DECL,ī blatik=o dol-ka-ye-bina-b-io=be,They (habitually) give (a few) vomit bags to us (i.e. on the missionary plane).,,,446,(ex. 24)
6637,2575,,monî=o om-Ø^-wen-s-e=a yē dê'-n-o=be,,money=N 3SG.F.OBJ-give.PFV-3SG.F.R.PFV-DS.SEQ-3SG.M.SBJ=MED there refuse.PFV-REAL-3SG.F.SBJ=DECL,monî=o om-Ø^-wen-s-e=a yē dê'-n-o=be,"He gave her (a coin/bill of) money, (but) there she refused (it).",,,446,(ex. 28)
6638,2575,,naka=e dob-suana-^b'-o-n-ebo=be,,man=SG.M 3SG.M.OBJ-hate.PFV-give.PFV-3SG.F.R.PFV-REAL-2SG.SBJ=DECL,naka=e dob-suana-^b'-o-n-ebo=be,You hate the man for her (sake).,,,446,(ex. 11)
6639,2575,,yōle éil=e a-nâ-s-ib=e,,well pig=SG.M 3SG.M.OBJ-kill.PFV-REM.PST-2/3PL.AN.SBJ=Q,yōle éil=e a-nâ-s-ib=e,"Well, did they kill the pig?",,,446,(ex. 2)
6640,2575,,amisaal=o dou-n-e=be,,door=N close-REAL-3SG.M.SBJ=DECL,amisaal=o dou-n-e=be,He closed the door.,,,446,(ex. 7)
6641,2575,,[buk=o om-ûb'-a-n-amab-i] naka=e,,[book=N 3SG.F.OBJ-give.PFV-3SG.M.R.PFV-AUX.PFV-IRR.INAN.PL.SBJ-1SG.SBJ]RelCl man=SG.M,[buk=o om-ûb'-a-n-amab-i] naka=e,the man to whom I will give the book,,,446,(ex. 33)
6642,2575,,[naka=e om-ub-a-n-amab-i] buk=o,,[man=SG.M 3SG.F.OBJ-give.PFV-3SG.M.R.PFV-AUX.PFV-IRR.INAN.PL.SBJ-1SG.SBJ] book=N,[naka=e om-ub ̑-a-n-amab-i] buk=o,the book that I will give to the man,,,446,(ex. 34)
6643,2521,,ta-poybolo lëtëmë a-mujumuju=y dula-ta-ø,,1PL-village jungle 3SG.POSS-middle=LOC do;make-MID-3,ta-poybolo lëtëmë a-mujumuju=y dula-ta-ø,Our village is made in the middle of the jungle.,,"a middle voice suffix -tA, which might perform an anticausative-like function",444,172
6644,2521,,am=chi bali-ø=w yee=w a-tëptë-ø=w=ja,,Q=DIR go.PL-3=PL woman=PL INC-wash-3=PL=SS,am=chi bali-ø=w yee=w a-tëptë-ø=w=ja,Where did the women that were washing go?,,subject relative,444,317
6645,2521,,bëjta-y mi-sibë pinta-ta-ø=ti,,see-1SG.SBJ 2SG-house paint-MID-3=DS,bëjta-y mi-sibë pinta-ta-ø=ti,I see your painted house.,,object relative,444,317
6646,2521,,ama=ti na shunñe ti-tib chajmu ka-m-bachi=ti,,Q=LOC DEM man 1SG-pet dog 3SG-IO-send:1SG.SBJ=DS,ama=ti na shunñe ti-tib chajmu ka-m-bachi=ti,Where is the man to whom I sent my dog?,,Relativization of R,444,318
6647,2521,,chërë-të-y,,pinch-MID-1SG.SBJ,chërë-të-y,I pinch myself.,,monotransitive,444,170
6648,2521,,buyusa-ta-ø=w,,kiss-MID-3=PL,buyusa-ta-ø=w,They kiss each other.,,monotransitive,444,170
6649,2521,,ti-ma-n-kaya-ma,,1SG-3PL-IO-give-IMP.SG,ti-ma-n-kaya-ma,Give them to me.,,pronominal T,444,167
6650,2521,,ka-n-chaya-ø=ya,,3SG-IO-feed-3=NVR,ka-n-chaya-ø=ya,She gave him food.,,,444,154
6651,2521,,ti-n-kama-ø,,1SG-IO-call-3,ti-n-kama-ø,He is calling me.,,,444,154
6652,2241,,mà-ʃn-éʔ bùhká,,FUT-give-3SG.G>1SG.DAT money,mà-ʃn-éʔ bùhká,She will give me money.,,,468,(ex. 1)
6653,2241,,ma-mbày-éʔ mba gùʔwa,,FUT-sell-3SG.G>1SG.DAT a house,ma-mbày-éʔ mba gùʔwa,She will sell me a house.,,,468,(ex. 25b)
6654,2241,,ni-ʦahm-y-ų̆ aʔgù hwą́,,PFV-show-AN-1SG.PEG>3SG.N woman Juan,ni-ʦahm-y-ų̆ aʔgù hwą́,I showed Juan to the woman.,,,468,(ex. 32b)
6655,2241,,ma-ʃn-y-ȗ aʔd-y-oʔ hwą́,,FUT-give-AN-1SG.PEG>3SG.G son/daughter-CLF-1SG.POSS Juan,ma-ʃn-y-ȗ aʔd-y-oʔ hwą́,I will give my daughter to Juan (in marriage).,,,468,(ex. 33)
6656,2241,,ni-ʃiáh-ų̀ʔ mba iyìʔ in-ȗ ʤah-òʔ,,PFV-send-1SG.PEG a paper face-3N.POSS elder.sibling-1SG.POSS,ni-ʃiáh-ų̀ʔ mba iyìʔ in-ȗ ʤah-òʔ,I sent a letter to my sister.,,,468,(ex. 26)
6657,2241,,ma-ʔka káy-òʔ bùhká pa ruʔd-ŭʔ,,FUT-go.1SG carry1-1SG.DAT money for mother-1SG.POSS,ma-ʔka káy-òʔ bùhká pa ruʔd-ŭʔ,I will bring money for my mother.,,1 the meaning is inferred; this form does not occur outside the construction with ‘go’.,468,(ex. 28)
6658,2241,,ma-ʔʦí gòʔ-oʔ,,FUT-buy.3SG.G.ERG house-1SG.POSS,ma-ʔʦí gòʔ-oʔ,She will buy me a house.,,,468,(ex. 54)
6659,2241,,ni-guhpràʔ-á,,PFV-kick-3SG.G>3SG.ABS,ni-guhpràʔ-á,She kicked him.,,,468,(ex. 7)
6660,2241,,ni-raʔn-ú,,PFV-meet-3SG.G.PEG>3SG,ni-raʔn-ú,She met him.,,,468,(ex. 8)
6661,2241,,mà-ʃn-y-ú nenʤ-òʔ,,FUT-give-AN-3SG.G.PEG>3SG AUX-1SG.DAT,mà-ʃn-y-ú nenʤ-òʔ,She will give me to him.,,,468,(ex. 23b)
6662,2241,,ma-mbày-ó nenʤ-òʔ,,FUT-sell(AN)-3SG.G.PEG>3SG AUX-1SG.DAT,ma-mbày-ó nenʤ-òʔ,She will sell me to him.,,,468,(ex. 24b)
6664,2241,,nì-ʃné,,PFV-give.3SG.G.ERG,nì-ʃné,She gave it.,,,468,(ex. 35b)
6665,2241,,ă dȃmă wì-ʔt-ųʔ,,yes PART PFV.RES-say-1SG.DAT,ă dȃmă wì-ʔt-ųʔ,"Yes, I’ve already been told.",,,468,(ex. 36b)
6666,2241,,dudî di ni-ʃn-û Marìa adà nì-ʔga,,avocado REL.INAN PFV-give-3SG.PEG.N>3SG María boy PFV-rot,dudî di ni-ʃn-û Marìa adà nì-ʔga,The avocado that María gave the boy (was) rotten.,,,468,(ex. 37b)
6667,2241,,adà ʦi ni-ʃn-û Marìa dudî na-ʃkiʤ-ú,,boy REL.AN PFV-give-3SG.PEG.N>3SG María avocado IPFV-hungry-3SG.DAT.G,adà ʦi ni-ʃn-û Marìa dudî na-ʃkiʤ-ú,The boy to whom María gave the avocado (was) hungry.,,,468,(ex. 37c)
6668,2241,,ná ni-ʃn-û Marìa adà,,Q.INAN PFV-give-3SG.PEG.N>3SG María boy,ná ni-ʃn-û Marìa adà,What did María give the boy?,,,468,(ex. 38b)
6669,2241,,ʃâ ni-ʃn-û dudî adà,,Q.AN PFV-give-3SG.PEG.N>3SG avocado boy,ʃâ ni-ʃn-û dudî adà,Who gave the avocado to the boy?,,,468,(ex. 38c)
6670,2241,,Pàwlu ni-ʦàhma men-eʔ in-ų̆ ʃabù,,Pablo PFV-show REFL-3SG.N face-3PL.POSS.N people,Pàwlu ni-ʦàhma men-eʔ in-ų̆ ʃabù,Pablo showed himself to the people.,,,468,(ex. 41)
6671,2241,,hwą́ hmȃ marìa ni-nì bàʃi mehné mi ni-ʦahmà mehné ʃnd-ų̌,,Juan with María PFV-CAUS.AUX nude RECP:3PL.G and PFV-show RECP:3PL.G egg-3PL.POSS.G,hwą́ hmȃ marìa ni-nì bàʃi mehné mi ni-ʦahmà mehné ʃnd-ų̌,Juan and María dressed each other off and showed each other their private parts.,,,468,(ex. 42)
6672,2241,,n-ahm-ĭ ni-ʦahma mehn-é hm-ųʔ,,DEF-be.two-ABS.3PL.G PFV-show REFL-3PL.G with-1SG.ABS,n-ahm-ĭ ni-ʦahma mehn-é hm-ųʔ,The two showed each other to me.,,,468,(ex. 43)
6673,2241,,ma-mbày-ó,,FUT-sell-3SG.N.PEG>3SG,ma-mbày-ó,She will sell it to him.,,,468,(ex. 39a)
6674,2241,,ma-ŋgohw-é,,FUT-sell-3SG.G.ERG,ma-ŋgohw-é,She will sell it.,,,468,(ex. 39b)
6675,2241,,hwą́ ni-ʃn-ų̆ lapi-û mbambâ ʦi na-ʔni ahmá,,Juan PFV-give-3SG.G.PEG>3PL pencil-POSS.3PL.N every REL.AN IPFV-make.3SG.N.ERG twiner,hwą́ ni-ʃn-ų̆ lapi-û mbambâ ʦi na-ʔni ahmá,Juan gave hisi pencil to everyi student.,,"‘Student’ or ‘pupil’ is expressed as a relative clause: ‘(one who) makes twiner’. The basic meaning of the term is ‘one who prays’, a coinage which goes back to times when the only education was religious education. ‘To make twiner’ must originate in a description of the handling of the rosary during prayers.",468,(ex. 44a)
6676,2264,,utun a̰n kin-ta-laa-maka-ḭ̰škḭ̰,,3PL go 1.OBJ-3PL.SBJ-3PL.OBJ-hand.REL-give,utun a̰n kin-ta-laa-maka-ḭ̰škḭ̰,They are handing them to me. (OR: They are handing me to them.),,,441,270 (ex.340)
6678,2576,,*dúdù-í íí-suzan tàmáá dùmùrík,,teach-HT language-Suzan language Tima,*dúdù-í íí-suzan tàmáá dùmùrík,Teach Suzan the Tima language.,,,448,(ex. 38)
6679,2576,,ŋɨ́nʌ́ʌ̀k íídì ɘ́-yâh,,carry water PREP-LOC.head,ŋɨ́nʌ́ʌ̀k íídì ɘ́-yâh,carry the water on the head,,,448,(ex. 24)
6680,2576,,ɲcʌ̀-lɛ̀m-ɪ́ɪ́-dʌ̀ ìt̪úk ŋ̀-kɨ̀lʌ́ŋìì,,PROG-taste-HT.DAT-1SG porridge PREP-tongue,ɲcʌ̀-lɛ̀m-ɪ́ɪ́-dʌ̀ ìt̪úk ŋ̀-kɨ̀lʌ́ŋìì,I am tasting the food for myself with the tongue.,,,448,(ex. 25)
6681,2576,,ɲcʌ̀-ŋ̀-kéél-dʌ̀ cɪ́mɪ̀ɪ̀ íí-hamid,,PROG-1SG-buy-1SG:SBJ goat DAT-Hamid,ɲcʌ̀-ŋ̀-kéél-dʌ̀ cɪ́mɪ̀ɪ̀ íí-hamid,I bought a goat for Hamid.,,,448,(ex. 40)
6682,2576,,cɪ́mɪ̀ɪ̀-lɪ́ɨ́ ɲ́-cílíí-nʌ́,,goat-FOC REL.1SG-sell-ERG.1SG,cɪ́mɪ̀ɪ̀-lɪ́ɨ́ ɲ́-cílíí-nʌ́,I am selling a goat.,,,448,(ex. 2)
6683,2576,,íí-hamid-wʌ́ ɨ́ŋ-kéél-nʌ́-ìì cɪ́mɪ̀ɪ,,DAT-Hamid-FOC REL.1SG-buy-ERG.1SG-DAT goat,íí-hamid-wʌ́ ɨ́ŋ-kéél-nʌ́-ìì cɪ́mɪ̀ɪ,I buy/bought a goat for Hamid.,,,448,(ex. 4)
6684,2576,,àŋ-káhɪ̀-yíín,,PRF-give-1PL:EXCL,àŋ-káhɪ̀-yíín,(s)he/one has given it to us (excluding the hearer),,,448,(ex. 52)
6685,2576,,kàtàwʊ́ àŋ-káhɪ́-ɪ̀k,,book STAT-give-CAUS,kàtàwʊ́ àŋ-káhɪ́-ɪ̀k,the book was donated/given (it wasn’t bought),,,448,(ex. 57)
6686,2576,,ɲcʌ́-ŋ̀-kʊ̀t-ɪ́ɪ́-dʌ̀ kàtáwù,,PROG-1SG-take-HT.DAT-1SG book,ɲcʌ́-ŋ̀-kʊ̀t-ɪ́ɪ́-dʌ̀ kàtáwù,I am taking the book for myself.,,,448,(ex. 39)
6687,2576,,dúdù-í tàmáá dùmùrík íí-suzan,,teach-HT language Tima DAT-Suzan,dúdù-í tàmáá dùmùrík íí-suzan,Teach Suzan the Tima language.,,,448,(ex. 37)
6688,2576,,cɪ́mɪ̀ɪ̀ àŋ-kéél-ɨ́k,,goat STAT-buy-CAUS,cɪ́mɪ̀ɪ̀ àŋ-kéél-ɨ́k,The goat was sold.,,,448,(ex. 56)
6689,2576,,cíbʌ̀ ↓nʌ́ Hamid dʌ̀ŋʌ́ tánà,,child this Hamid like call,cíbʌ̀ ↓nʌ́ Hamid dʌ̀ŋʌ́ tánà,They call/name this child Hamid.,,,448,(ex. 30)
6690,2576,,*dúdù-í tàmáá dùmùrík íí-dʌ̀,,teach-HT language Tima DAT-1SG,*dúdù-í tàmáá dùmùrík íí-dʌ̀,Teach me the Tima language.,,,448,(ex. 36)
6691,2576,,kʊ̀rʊ́h-ɪ̀ɪ̀-nììn tʊ̀rʊ̀mbîl,,push-HT.DAT-1PL:EXCL car,kʊ̀rʊ́h-ɪ̀ɪ̀-nììn tʊ̀rʊ̀mbîl,Push the car for us.,,,448,(ex. 34)
6692,2264,,ut ta-ḭškḭ-la(ɬ),,s/he SBJ.PL-give.X.to.Y/hit.Y-PFV,ut ta-ḭškḭ-la(ɬ),Y was hit. OR: X was given to Y.,,,441,332 (ex.258)
6693,2264,,utun laa-a̰-ḭškḭ-kan-la(ɬ) hun-libru.,,them 3.OBJ.PL-??-give.X.to.Y-INDF.SBJ-PFV DET-book,utun laa-a̰-ḭškḭ-kan-la(ɬ) hun-libru.,"Someone loaned them the books, the books were loaned to them.",,,441,274 (ex.358)
6694,2264,,Juan kin-laa-ḭškḭ-la(ɬ) (hun-libru).,,Juan 1.OBJ-3.OBJ.PL-give.X.to.Y-PFV (DET-book),Juan kin-laa-ḭškḭ-la(ɬ) (hun-libru).,Juan gave them to me (the books).,,,441,271 (ex.345)
6695,2264,,kina̰n maa-pupu-ii-yaa-wa hun-škaan,,we CAUS-boil-TRANS-IPFV-1.SBJ.PL DET-water,kina̰n maa-pupu-ii-yaa-wa hun-škaan,We boil the water.,,,441,129 (ex.50)
6696,2264,,utun ta-taa-la̰qa̰n-yaa-na,,they 3.SBJ.PL-2.OBJ.PL-see.X-IPFV-2.OBJ,utun ta-taa-la̰qa̰n-yaa-na,They see you all.,,,441,237 (ex.156)
6697,2264,,ut kin-sta̰a̰-ni-la(ɬ)-na,,s/he 1.OBJ-3.SBJ.PL-sell.X-PFV-2.OBJ,ut kin-sta̰a̰-ni-la(ɬ)-na,S/he sold it for us.,,,441,238 (ex.158)
6698,2264,,kit ik-ḭškḭ-kan,,1SG 1SG.SBJ-give-REFL.IPFV,kit ik-ḭškḭ-kan,I give (something) to myself.,,,441,276 (ex.370)
6699,2264,,ut kin-maka-ḭškḭ,,s/he 1.OBJ-BPP-giveX.to.Y,ut kin-maka-ḭškḭ,S/he hands X to me.,,,441,302 (ex.63)
6700,2264,,ut laa-maa-la̰qa̰n-ni-yaa-na,,s/he 3.OBJ.PL-CAUS-see.X-+OBJ-IPFV-2.OBJ,ut laa-maa-la̰qa̰n-ni-yaa-na,"S/he makes you see them, S/he makes them see you.",,,441,270 (ex.338)
6701,2264,,Juan maa-ča̰n-ni hun-stapu hun-Pedro,,Juan CAUS-sow-OBJ DET-bean DET-Pedro,Juan maa-ča̰n-ni hun-stapu hun-Pedro,Juan makes Pedro sow beans.,,,441,383 (ex.510)
6702,2264,,ut kin-maa-ḭškḭ-ni hun-ča,,3SG 1SG.OBJ-CAUS-give-OBJ DET-tortilla,ut kin-maa-ḭškḭ-ni hun-ča,S/he makes me give her/him the tortillas. (OR: S/he makes her/him give me the tortillas.),,,441,386 (ex.520)
6703,2264,,ut ḭškḭ-nan,,3SG give-OBJ,ut ḭškḭ-nan,S/he (always) gives (something) to someone. (OR: S/he (always) hits someone.),,,441,398  (ex.575)
6704,2264,,kit ik-yaawan-ni-la(ɬ)-na tun-karta,,1SG 1.SBJ-send.X-+OBJ-PFV-2.OBJ one-letter,kit ik-yaawan-ni-la(ɬ)-na tun-karta,I sent a letter to you.,,,441,339 (ex.292)
6705,2264,,ut kin-ḭškḭ-ni-la(ɬ),,3SG 1.OBJ-give.X.to.Y-+OBJ-PFV,ut kin-ḭškḭ-ni-la(ɬ),S/he gave X to me for Y. /S/he gave X to Y for me.,,,441,341 (ex.298)
6358,2561,,ó̲lí òkpòsò nwú émà yé ó̲lí ò̲nwìmè.,,the woman take.hold yam ALL the farmer,ó̲lí òkpòsò nwú émà yé ó̲lí ò̲nwìmè.,The woman took yam to the farmer.,,,1707,116
6707,2561,,òjè fí úkpóràn yé àlèkè/*lí àlèkè.,,Oje throw stick ALL Aleke/*APPL Aleke,òjè fí úkpóràn yé àlèkè/*lí àlèkè.,Oje threw a stick to Aleke.,,,1707,126
6708,2561,,òjè kpé ítàn vbíéé àlèkè,,Oje narrate saying become.apparent.to Aleke,òjè kpé ítàn vbíé̲é̲  àlèkè,Oje conveyed a saying to Aleke.,,,450,(ex. 43 b)
6709,2561,,òjè ré̲ úháóbì vbíé̲é̲ àlèkè.,,Oje take poison.arrow become.apparent.to Aleke,òjè ré̲ úháóbì vbíé̲é̲ àlèkè.,Oje showed the poison arrow to Aleke.,,,1707,138 (58)
6710,2561,,òjè kpé ítàn lí áléké hò̲n.,,Oje narrate saying APPL Aleke hear,òjè kpé ítàn lí áléké hò̲n.,Oje narrated a saying to Aleke.,,,1707,"131
(43 a)"
6711,2561,,ó̲lí ó̲vbekhan gbé ó̲lí ákhè á.,,the youth break the pot CS,ó̲lí ó̲vbekhan gbé ó̲lí ákhè á.,The youth broke the pot.,,,1707,118 (18a)
6712,2756,,Pam-sh nyip many ny-shuuyooy-k.,,Pam-SBJ me you 3/1-see+CAUS-REAL,Pam-sh nyip many ny-shuuyooy-k.,Pam showed you to me/made  me see you.,,,449,90
6713,2756,,Heather-sh Pam kwnho aay-m.,,Heather-SBJ Pam basket give-REAL,Heather-sh Pam kwnho aay-m.,Heather gave a basket to Pam.,,,449,42
6714,2756,,Pam-sh kwnho m-aay-m.,,Pam-SBJ basket 3/2-give-REAL,Pam-sh kwnho m-aay-m.,Pam gave you the basket.,,,449,42
6715,2756,,Heather-sh Bob ma aay-m.,,Heather-SBJ Bob milk give-REAL,Heather-sh Bob ma aay-m.,Heather gave Bob some milk.,,,449,75
6716,2756,,‘iipaa-ny-sh qwaaq kyaa-m.,,man-DEM-SBJ deer shoot-REAL,‘iipaa-ny-sh qwaaq kyaa-m.,The man shot a/the deer.,,,449,41
6717,866,,xola' ì-e:-ya-'-k'e-'i-ì-mat',,their.hands RECP.O-against-PL-3.A.S-3.I.O-CUST-THM-slap,xola' ì-e:-ya-'-k'e-'i-ì-mat',Each (woman) claps their hands.,,,443,(ex.10c)
6718,2756,,kwnho Bonnie Pam uuaay-a ‘-yuu-k.,,basket Bonnie Pam give+NMLZ-V(AUGMENT) 1-see-REAL,kwnho Bonnie Pam uuaay-a ‘-yuu-k.,I see the basket Bonnie have to Pam.,,,449,261
6719,2577,,Uy ga’an u ma sen n-oma’ g-an,,person 3s DIST come money 1s-father 3s-give,Uy ga’an u ma sen n-oma’ g-an,That person comes to give my father money.,,,452,(ex. 34)
6720,2577,,Ui ga’an u sen ma n-oma’ g-an.,,person 3s DIST money come 1s-father 3s-give,Ui ga’an u sen ma n-oma’ g-an.,That person gave money to my father.,,,452,(ex.42)
6721,2577,,Na-xala’ yir ma bif ga-mian hufa’.,,1s-mother water come younger.sibling 3s-put.at drink,Na-xala’ yir ma bif ga-mian hufa’.,My mum gives water to the child to drink.,,,452,(ex.49)
6722,2577,,...hala qar weg mat ma ga-mian,,others rice raw take come 3s-put.at,...hala qar weg mat ma ga-mian,...others gave him raw rice,,,452,(ex.64)
6723,2577,,yir la pin ma hala wa qau ga-soi na...,,water	 TOP hold come others say good 3s-order eat,yir la pin ma hala wa qau ga-soi na...,"water [was] brought [to him], they told him to eat...",,,452,(ex.64)
6724,2577,,Jadi hala biar kriman la pin aria’ ma ni-mian...,,so other children small TOP hold arrive come 1PL.EXCL-put.at,Jadi hala biar kriman la pin aria’ ma ni-mian...,So others brought some children here and gave [them] to us...,,,452,(ex.65a)
6725,2577,,Xas la ma ga-mian na.,,manure TOP come 3s-put.at eat,Xas la ma ga-mian na.,Shit [is what] they gave him to eat,,T-relativization/topicalization: note that ma is stranded in the relative clause,452,(ex.47)
6726,2577,,Na sen ma y-um-paxai,,I money come 2PL-APPL-divide,Na sen ma y-um-paxai,I share money with you.,,,452,(ex.74a)
6727,2756,,hnmo ny-tspay-k,,chicken 1/2-fry+BEN-REAL,hnmo ny-tspay-k,I fried a chicken for you.,,,449,85
6728,2756,,kwnho nyip ‘-ntay ‘-wey-k ‘-uukuy-k,,basket me 1-mother 1-do+BEN-SS 1-sell-REAL,kwnho nyip ‘-ntay ‘-wey-k ‘-uukuy-k,I sold baskets for my mother.,,,449,86
6730,943,,xwa’ hin melyu tet naj,,1SG.give.PST my money to CLF/him,xwa’ hin melyu tet naj,I gave him my money.,,,454,15
6731,943,,ch-in ha-maka,,ASP-ABS ERG.2-hit.1,ch-in ha-maka,You hit me.,,,454,109
6732,943,,x-ø-txon̈-ot sunil no’ txitam,,ASP-ABS.3-sell-PASS all CLF/the pig.PL,x-ø-txon̈-ot sunil no’ txitam,All the pigs got sold.,,,454,79
6733,943,,y-u s-mi’ ix x-ø-cuy-ut abxubal.,,ERG.3-because ERG.3-mother CLF ASP-ABS.3-teach-PASS Jacaltec,y-u s-mi’ ix x-ø-cuy-ut abxubal.,It was because of her mother that she was taught Jacaltec.   NOT: It was by her mother that she was taught Jacaltec.,,,454,78
6734,943,,ẍ-ø-tohla-lax-oj ix.,,ASP-ABS.3-pay-PASS-FUT CLF/she,ẍ-ø-tohla-lax-oj ix.,She will be paid.,,,454,79
6735,943,,x’elkatoj naj winaj [xul yet kani] ch’en melyu [xawatij wet] boj xil kape [xinlok yin̈ kin̈],,stole.away CLF/the man [come.PST when last.night] CLF/the money [you.gave to.me] with CLF/the cloth [I.bought for fiesta],x’elkatoj naj winaj [xul yet kani] ch’en melyu [xawatij wet] boj xil kape [xinlok yin̈ kin̈],The man [who came last night] stole the money [you gave me] and the material [I had bought for the fiesta].,,,454,193
6736,943,,wohtaj naj xawatoj ha carta tet Ø,,I.know CLF/him you.sent your letter to REL.DEL,wohtaj naj xawatoj ha carta tet Ø,I know the man whom you sent your letter to.,,,454,208
6737,943,,mac xcach mak-ni,,who you hit-SUFF,mac xcach mak-ni,Who hit you?,,,454,14
6738,943,,mac xawila,,whom you.see.PST,mac xawila,Whom did you see?,,,454,14
6739,943,,mac tet xawa’ ha melyu,,whom to you.give.PST your money,mac tet xawa’ ha melyu,To whom did you give your money?,,,454,15
6740,943,,mac xawa’ ha melyu tet,,whom you.give.PST your money to,mac xawa’ ha melyu tet,Whom did you give your money to?,,,454,15
6741,943,,x-ø-w-il hin-ba,,ASP-ABS.3-ERG.1-see ERG.1-REFL,x-ø-w-il hin-ba,I saw myself.,,,454,217
6742,943,,x-ø-(y-)il naj hin ha-mak-ni,,ASP-ABS.3-(ERG.3-)see CLF/he ABS.2 ERG.2-hit-SUFF,x-ø-(y-)il naj hin ha-mak-ni,He saw you hit me.,,,454,246
6743,943,,x-ø-w-al t-aw-et,,ASP-ABS.3-ERG.1-say AUG-ERG.2-to,x-ø-w-al t-aw-et,I said it to you.,,,454,59
6744,2573,,Atejo na-teg-e a-ɲɲil axu,,Atejo SBJ.3s-bit-TAM CL1-child CL1.DEM.ANAPH,Atejo na-teg-e a-ɲɲil axu,Atejo bit the child.,,,438,(ex.1)
6745,2573,,ø-aare axu na-sen-e fu-mangu a-ɲɲil axu,,CL1-woman CL1.DEM.ANAPH SBJ.3s-give-TAM CL7-mango CL1-child CL1.DEM.ANAPH,ø-aare axu na-sen-e fu-mangu a-ɲɲil axu,The woman gave a mango to the child.,,,438,(ex.12a)
6746,2573,,ø-aare axu na-sen-e a-ɲɲil axu fu-mangu,,CL1-woman CL1.DEM.ANAPH SBJ.3s-give-TAM CL1-child CL1.DEM.ANAPH CL7-mango,ø-aare axu na-sen-e a-ɲɲil axu fu-mangu,The woman gave a mango to the child.,,,438,(ex.12b)
6747,2573,,a-ɲɲil axu fu-mangu gu-sen-ol,,CL1-child CL1.DEM.ANAPH CL7-mango SBJ.3p-give-OBJ.3s,a-ɲɲil axu fu-mangu gu-sen-ol,"The child was given a mango. (lit. The child, it’s a mango they gave him.)",,,438,(ex.29c)
6748,1088,,ād haŋ-tib ked-da-ŋa di-qɤd-u-k-s-i/bed,,1SG female-dog person-M-DAT 1SG-gift-3.F-TH-NPST-make,ād haŋ-tib ked-da-ŋa di-qɤd-u-k-s-i/bed,I give a dog to the man.,,,455,(ex. 6)
6749,1088,,ād idiŋ da-ŋa di-eda-q-b-n-a,,1SG letter M-DAT 1SG-send-CAUS-3.N-PST-MOM.TR,ād idiŋ da-ŋa di-eda-q-b-n-a,I sent a letter to him.,,,455,(ex. 8)
6750,1088,,keˀd qīm tīb du-i-b-ij-aq,,person woman dog 3.M-3.F-APPL-PST-give,keˀd qīm tīb du-i-b-ij-aq,The man gave (his) wife a dog.,,,455,(ex. 12)
